Gene stable ID,Transcript stable ID,Gene name
ENSG00000253764,ENST00000650317,KBTBD11-AS1
ENSG00000253764,ENST00000521498,KBTBD11-AS1
ENSG00000253764,ENST00000692978,KBTBD11-AS1
ENSG00000262791,ENST00000576540,
ENSG00000282199,ENST00000591374,
ENSG00000282199,ENST00000585329,
ENSG00000267496,ENST00000632077,FAM215A
ENSG00000267496,ENST00000588043,FAM215A
ENSG00000267420,ENST00000592842,
ENSG00000249859,ENST00000661830,PVT1
ENSG00000249859,ENST00000651587,PVT1
ENSG00000249859,ENST00000524165,PVT1
ENSG00000249859,ENST00000669132,PVT1
ENSG00000249859,ENST00000521951,PVT1
ENSG00000249859,ENST00000662410,PVT1
ENSG00000249859,ENST00000657449,PVT1
ENSG00000249859,ENST00000657667,PVT1
ENSG00000249859,ENST00000664299,PVT1
ENSG00000249859,ENST00000659912,PVT1
ENSG00000249859,ENST00000523068,PVT1
ENSG00000249859,ENST00000651568,PVT1
ENSG00000249859,ENST00000664924,PVT1
ENSG00000249859,ENST00000652695,PVT1
ENSG00000249859,ENST00000651664,PVT1
ENSG00000249859,ENST00000513868,PVT1
ENSG00000249859,ENST00000656396,PVT1
ENSG00000249859,ENST00000517790,PVT1
ENSG00000249859,ENST00000517525,PVT1
ENSG00000249859,ENST00000663461,PVT1
ENSG00000249859,ENST00000521600,PVT1
ENSG00000249859,ENST00000522875,PVT1
ENSG00000249859,ENST00000657289,PVT1
ENSG00000249859,ENST00000652492,PVT1
ENSG00000249859,ENST00000650930,PVT1
ENSG00000249859,ENST00000652728,PVT1
ENSG00000249859,ENST00000657356,PVT1
ENSG00000249859,ENST00000650846,PVT1
ENSG00000249859,ENST00000657693,PVT1
ENSG00000249859,ENST00000523427,PVT1
ENSG00000249859,ENST00000665246,PVT1
ENSG00000249859,ENST00000653522,PVT1
ENSG00000249859,ENST00000662413,PVT1
ENSG00000249859,ENST00000654091,PVT1
ENSG00000249859,ENST00000663059,PVT1
ENSG00000249859,ENST00000665737,PVT1
ENSG00000249859,ENST00000670223,PVT1
ENSG00000249859,ENST00000658556,PVT1
ENSG00000249859,ENST00000652816,PVT1
ENSG00000249859,ENST00000657297,PVT1
ENSG00000249859,ENST00000666776,PVT1
ENSG00000249859,ENST00000657211,PVT1
ENSG00000249859,ENST00000664265,PVT1
ENSG00000249859,ENST00000667539,PVT1
ENSG00000249859,ENST00000657384,PVT1
ENSG00000249859,ENST00000666353,PVT1
ENSG00000249859,ENST00000657451,PVT1
ENSG00000249859,ENST00000660896,PVT1
ENSG00000249859,ENST00000664293,PVT1
ENSG00000249859,ENST00000669272,PVT1
ENSG00000249859,ENST00000523328,PVT1
ENSG00000249859,ENST00000670795,PVT1
ENSG00000249859,ENST00000659625,PVT1
ENSG00000249859,ENST00000666080,PVT1
ENSG00000249859,ENST00000661160,PVT1
ENSG00000249859,ENST00000661205,PVT1
ENSG00000249859,ENST00000670532,PVT1
ENSG00000249859,ENST00000664139,PVT1
ENSG00000249859,ENST00000667149,PVT1
ENSG00000249859,ENST00000660631,PVT1
ENSG00000249859,ENST00000656880,PVT1
ENSG00000249859,ENST00000668123,PVT1
ENSG00000249859,ENST00000662766,PVT1
ENSG00000249859,ENST00000663753,PVT1
ENSG00000249859,ENST00000657183,PVT1
ENSG00000249859,ENST00000660200,PVT1
ENSG00000249859,ENST00000522963,PVT1
ENSG00000249859,ENST00000504719,PVT1
ENSG00000249859,ENST00000667305,PVT1
ENSG00000249859,ENST00000664214,PVT1
ENSG00000249859,ENST00000660456,PVT1
ENSG00000249859,ENST00000520913,PVT1
ENSG00000249859,ENST00000654105,PVT1
ENSG00000249859,ENST00000655594,PVT1
ENSG00000249859,ENST00000656491,PVT1
ENSG00000249859,ENST00000657596,PVT1
ENSG00000249859,ENST00000661625,PVT1
ENSG00000249859,ENST00000665175,PVT1
ENSG00000249859,ENST00000656411,PVT1
ENSG00000249859,ENST00000668215,PVT1
ENSG00000249859,ENST00000660781,PVT1
ENSG00000249859,ENST00000670714,PVT1
ENSG00000249859,ENST00000659666,PVT1
ENSG00000249859,ENST00000665166,PVT1
ENSG00000249859,ENST00000670602,PVT1
ENSG00000249859,ENST00000658065,PVT1
ENSG00000249859,ENST00000669509,PVT1
ENSG00000249859,ENST00000653406,PVT1
ENSG00000249859,ENST00000523190,PVT1
ENSG00000249859,ENST00000664742,PVT1
ENSG00000249859,ENST00000655099,PVT1
ENSG00000249859,ENST00000671092,PVT1
ENSG00000249859,ENST00000658305,PVT1
ENSG00000249859,ENST00000655783,PVT1
ENSG00000249859,ENST00000666039,PVT1
ENSG00000249859,ENST00000656402,PVT1
ENSG00000249859,ENST00000656532,PVT1
ENSG00000249859,ENST00000666076,PVT1
ENSG00000249859,ENST00000669416,PVT1
ENSG00000249859,ENST00000668098,PVT1
ENSG00000249859,ENST00000519481,PVT1
ENSG00000249859,ENST00000652993,PVT1
ENSG00000249859,ENST00000660438,PVT1
ENSG00000249859,ENST00000669082,PVT1
ENSG00000249859,ENST00000655148,PVT1
ENSG00000249859,ENST00000668351,PVT1
ENSG00000249859,ENST00000664995,PVT1
ENSG00000249859,ENST00000664610,PVT1
ENSG00000249859,ENST00000658350,PVT1
ENSG00000249859,ENST00000656168,PVT1
ENSG00000249859,ENST00000668619,PVT1
ENSG00000249859,ENST00000661391,PVT1
ENSG00000249859,ENST00000658242,PVT1
ENSG00000249859,ENST00000660146,PVT1
ENSG00000249859,ENST00000653608,PVT1
ENSG00000249859,ENST00000661988,PVT1
ENSG00000249859,ENST00000659106,PVT1
ENSG00000249859,ENST00000657945,PVT1
ENSG00000249859,ENST00000657517,PVT1
ENSG00000249859,ENST00000667418,PVT1
ENSG00000249859,ENST00000521122,PVT1
ENSG00000249859,ENST00000657112,PVT1
ENSG00000249859,ENST00000667204,PVT1
ENSG00000249859,ENST00000658158,PVT1
ENSG00000249859,ENST00000659326,PVT1
ENSG00000249859,ENST00000670535,PVT1
ENSG00000249859,ENST00000656948,PVT1
ENSG00000249859,ENST00000670204,PVT1
ENSG00000249859,ENST00000665721,PVT1
ENSG00000249859,ENST00000671587,PVT1
ENSG00000249859,ENST00000668479,PVT1
ENSG00000249859,ENST00000662709,PVT1
ENSG00000249859,ENST00000663715,PVT1
ENSG00000249859,ENST00000656999,PVT1
ENSG00000249859,ENST00000658018,PVT1
ENSG00000249859,ENST00000518528,PVT1
ENSG00000249859,ENST00000658840,PVT1
ENSG00000249859,ENST00000667630,PVT1
ENSG00000249859,ENST00000666147,PVT1
ENSG00000249859,ENST00000670626,PVT1
ENSG00000249859,ENST00000660069,PVT1
ENSG00000249859,ENST00000657682,PVT1
ENSG00000249859,ENST00000667714,PVT1
ENSG00000249859,ENST00000653497,PVT1
ENSG00000249859,ENST00000666223,PVT1
ENSG00000249859,ENST00000653990,PVT1
ENSG00000249859,ENST00000652883,PVT1
ENSG00000249859,ENST00000666105,PVT1
ENSG00000249859,ENST00000662061,PVT1
ENSG00000249859,ENST00000517838,PVT1
ENSG00000249859,ENST00000512617,PVT1
ENSG00000249859,ENST00000671088,PVT1
ENSG00000249859,ENST00000660912,PVT1
ENSG00000249859,ENST00000654369,PVT1
ENSG00000249859,ENST00000657844,PVT1
ENSG00000249859,ENST00000660659,PVT1
ENSG00000249859,ENST00000660122,PVT1
ENSG00000249859,ENST00000668480,PVT1
ENSG00000249859,ENST00000522414,PVT1
ENSG00000249859,ENST00000666452,PVT1
ENSG00000249859,ENST00000666878,PVT1
ENSG00000249859,ENST00000665856,PVT1
ENSG00000249859,ENST00000658429,PVT1
ENSG00000249859,ENST00000669407,PVT1
ENSG00000249859,ENST00000656077,PVT1
ENSG00000249859,ENST00000659892,PVT1
ENSG00000249859,ENST00000669951,PVT1
ENSG00000249859,ENST00000653853,PVT1
ENSG00000249859,ENST00000670009,PVT1
ENSG00000249859,ENST00000665698,PVT1
ENSG00000249859,ENST00000666842,PVT1
ENSG00000249859,ENST00000653845,PVT1
ENSG00000249859,ENST00000665372,PVT1
ENSG00000249859,ENST00000666777,PVT1
ENSG00000249859,ENST00000654324,PVT1
ENSG00000249859,ENST00000656693,PVT1
ENSG00000249859,ENST00000685606,PVT1
ENSG00000249859,ENST00000685634,PVT1
ENSG00000249859,ENST00000692980,PVT1
ENSG00000249859,ENST00000689722,PVT1
ENSG00000249859,ENST00000690350,PVT1
ENSG00000249859,ENST00000692433,PVT1
ENSG00000249859,ENST00000690788,PVT1
ENSG00000261765,ENST00000561979,
ENSG00000227818,ENST00000430905,
ENSG00000286398,ENST00000663688,
ENSG00000237520,ENST00000423963,
ENSG00000260252,ENST00000561827,
ENSG00000267638,ENST00000585899,
ENSG00000228208,ENST00000443836,LINC02869
ENSG00000228208,ENST00000491260,LINC02869
ENSG00000228208,ENST00000668967,LINC02869
ENSG00000228208,ENST00000663551,LINC02869
ENSG00000273384,ENST00000608190,
ENSG00000234915,ENST00000442146,
ENSG00000255191,ENST00000534086,
ENSG00000254605,ENST00000528507,
ENSG00000254605,ENST00000533170,
ENSG00000248844,ENST00000528316,LINC02753
ENSG00000248844,ENST00000511013,LINC02753
ENSG00000254417,ENST00000531347,LINC02584
ENSG00000254417,ENST00000533327,LINC02584
ENSG00000255143,ENST00000530525,
ENSG00000254902,ENST00000524987,ANO1-AS1
ENSG00000254721,ENST00000526174,
ENSG00000254721,ENST00000527232,
ENSG00000254484,ENST00000531426,
ENSG00000255539,ENST00000526017,
ENSG00000260348,ENST00000563932,
ENSG00000260679,ENST00000562094,
ENSG00000235862,ENST00000427949,
ENSG00000285685,ENST00000648932,
ENSG00000286419,ENST00000662194,
ENSG00000224260,ENST00000424696,
ENSG00000224260,ENST00000453331,
ENSG00000289242,ENST00000688172,
ENSG00000247317,ENST00000517833,LY6E-DT
ENSG00000247317,ENST00000522060,LY6E-DT
ENSG00000247317,ENST00000518024,LY6E-DT
ENSG00000247317,ENST00000502167,LY6E-DT
ENSG00000247317,ENST00000518831,LY6E-DT
ENSG00000247317,ENST00000690018,LY6E-DT
ENSG00000245149,ENST00000499418,RNF139-DT
ENSG00000245149,ENST00000669597,RNF139-DT
ENSG00000245149,ENST00000519861,RNF139-DT
ENSG00000245149,ENST00000530778,RNF139-DT
ENSG00000245149,ENST00000691628,RNF139-DT
ENSG00000245149,ENST00000687887,RNF139-DT
ENSG00000245149,ENST00000690141,RNF139-DT
ENSG00000245149,ENST00000693326,RNF139-DT
ENSG00000245149,ENST00000692778,RNF139-DT
ENSG00000245149,ENST00000687331,RNF139-DT
ENSG00000245149,ENST00000685642,RNF139-DT
ENSG00000245149,ENST00000687466,RNF139-DT
ENSG00000245149,ENST00000689615,RNF139-DT
ENSG00000245149,ENST00000690375,RNF139-DT
ENSG00000245149,ENST00000689422,RNF139-DT
ENSG00000245149,ENST00000692475,RNF139-DT
ENSG00000245149,ENST00000690357,RNF139-DT
ENSG00000245149,ENST00000690277,RNF139-DT
ENSG00000245149,ENST00000687556,RNF139-DT
ENSG00000245149,ENST00000686126,RNF139-DT
ENSG00000248538,ENST00000649472,
ENSG00000248538,ENST00000518496,
ENSG00000248538,ENST00000649948,
ENSG00000248538,ENST00000647722,
ENSG00000248538,ENST00000650612,
ENSG00000248538,ENST00000517816,
ENSG00000248538,ENST00000521718,
ENSG00000248538,ENST00000648549,
ENSG00000248538,ENST00000648278,
ENSG00000248538,ENST00000648474,
ENSG00000248538,ENST00000648239,
ENSG00000248538,ENST00000649000,
ENSG00000248538,ENST00000649837,
ENSG00000248538,ENST00000649571,
ENSG00000248538,ENST00000649018,
ENSG00000248538,ENST00000649438,
ENSG00000248538,ENST00000648105,
ENSG00000248538,ENST00000647737,
ENSG00000248538,ENST00000649045,
ENSG00000248538,ENST00000662842,
ENSG00000248538,ENST00000648790,
ENSG00000248538,ENST00000648215,
ENSG00000248538,ENST00000648596,
ENSG00000248538,ENST00000649136,
ENSG00000248538,ENST00000647950,
ENSG00000248538,ENST00000649604,
ENSG00000248538,ENST00000647825,
ENSG00000248538,ENST00000648540,
ENSG00000248538,ENST00000649600,
ENSG00000248538,ENST00000649718,
ENSG00000248538,ENST00000650420,
ENSG00000248538,ENST00000649916,
ENSG00000248538,ENST00000649004,
ENSG00000248538,ENST00000417333,
ENSG00000248538,ENST00000648116,
ENSG00000248538,ENST00000523747,
ENSG00000248538,ENST00000648475,
ENSG00000248538,ENST00000647579,
ENSG00000248538,ENST00000649829,
ENSG00000248538,ENST00000650304,
ENSG00000248538,ENST00000647867,
ENSG00000248538,ENST00000648387,
ENSG00000248538,ENST00000522836,
ENSG00000248538,ENST00000649561,
ENSG00000248538,ENST00000523246,
ENSG00000248538,ENST00000520255,
ENSG00000248538,ENST00000647972,
ENSG00000248538,ENST00000520390,
ENSG00000248538,ENST00000650152,
ENSG00000248538,ENST00000648937,
ENSG00000248538,ENST00000648532,
ENSG00000248538,ENST00000648507,
ENSG00000248538,ENST00000649599,
ENSG00000248538,ENST00000648214,
ENSG00000248538,ENST00000647924,
ENSG00000248538,ENST00000649893,
ENSG00000248538,ENST00000649652,
ENSG00000248538,ENST00000650028,
ENSG00000248538,ENST00000647577,
ENSG00000248538,ENST00000650282,
ENSG00000248538,ENST00000649050,
ENSG00000248538,ENST00000518619,
ENSG00000248538,ENST00000649984,
ENSG00000248538,ENST00000650228,
ENSG00000248538,ENST00000648337,
ENSG00000248538,ENST00000649280,
ENSG00000248538,ENST00000649974,
ENSG00000248538,ENST00000647946,
ENSG00000248538,ENST00000663885,
ENSG00000248538,ENST00000512942,
ENSG00000248538,ENST00000688576,
ENSG00000248538,ENST00000687006,
ENSG00000248538,ENST00000687373,
ENSG00000248538,ENST00000686338,
ENSG00000248538,ENST00000691330,
ENSG00000248538,ENST00000693061,
ENSG00000248538,ENST00000690418,
ENSG00000257268,ENST00000551161,
ENSG00000243224,ENST00000483834,
ENSG00000243224,ENST00000464958,
ENSG00000254002,ENST00000520375,
ENSG00000254002,ENST00000662066,
ENSG00000254002,ENST00000686210,
ENSG00000254002,ENST00000688227,
ENSG00000275720,ENST00000618067,
ENSG00000276508,ENST00000616810,
ENSG00000275613,ENST00000610398,
ENSG00000275613,ENST00000662436,
ENSG00000228801,ENST00000518942,
ENSG00000228801,ENST00000423716,
ENSG00000228801,ENST00000520357,
ENSG00000228801,ENST00000521612,
ENSG00000228801,ENST00000656129,
ENSG00000228801,ENST00000684825,
ENSG00000228801,ENST00000686509,
ENSG00000277268,ENST00000616341,LHX1-DT
ENSG00000277268,ENST00000614277,LHX1-DT
ENSG00000277268,ENST00000664845,LHX1-DT
ENSG00000277268,ENST00000612281,LHX1-DT
ENSG00000277268,ENST00000669023,LHX1-DT
ENSG00000277268,ENST00000671186,LHX1-DT
ENSG00000277268,ENST00000621428,LHX1-DT
ENSG00000249898,ENST00000662128,MCPH1-AS1
ENSG00000249898,ENST00000661193,MCPH1-AS1
ENSG00000249898,ENST00000662747,MCPH1-AS1
ENSG00000249898,ENST00000515608,MCPH1-AS1
ENSG00000249898,ENST00000671468,MCPH1-AS1
ENSG00000249898,ENST00000655775,MCPH1-AS1
ENSG00000249898,ENST00000659007,MCPH1-AS1
ENSG00000249898,ENST00000522897,MCPH1-AS1
ENSG00000249898,ENST00000527490,MCPH1-AS1
ENSG00000249898,ENST00000659223,MCPH1-AS1
ENSG00000249898,ENST00000525186,MCPH1-AS1
ENSG00000249898,ENST00000670222,MCPH1-AS1
ENSG00000249898,ENST00000692160,MCPH1-AS1
ENSG00000288756,ENST00000688245,
ENSG00000253982,ENST00000665209,CLN8-AS1
ENSG00000253982,ENST00000659375,CLN8-AS1
ENSG00000253982,ENST00000518822,CLN8-AS1
ENSG00000253982,ENST00000517959,CLN8-AS1
ENSG00000253982,ENST00000518481,CLN8-AS1
ENSG00000253982,ENST00000687153,CLN8-AS1
ENSG00000276707,ENST00000614759,
ENSG00000277911,ENST00000613270,
ENSG00000277589,ENST00000620689,
ENSG00000277579,ENST00000615419,
ENSG00000253210,ENST00000664702,DENND3-AS1
ENSG00000253210,ENST00000667929,DENND3-AS1
ENSG00000253210,ENST00000668517,DENND3-AS1
ENSG00000253210,ENST00000654205,DENND3-AS1
ENSG00000253210,ENST00000520885,DENND3-AS1
ENSG00000253210,ENST00000517908,DENND3-AS1
ENSG00000253210,ENST00000690264,DENND3-AS1
ENSG00000278638,ENST00000619606,
ENSG00000249295,ENST00000514270,
ENSG00000249295,ENST00000508118,
ENSG00000289334,ENST00000692612,
ENSG00000246228,ENST00000501396,CASC8
ENSG00000246228,ENST00000502082,CASC8
ENSG00000246228,ENST00000523825,CASC8
ENSG00000246228,ENST00000502056,CASC8
ENSG00000242797,ENST00000493616,GLYCTK-AS1
ENSG00000242797,ENST00000472761,GLYCTK-AS1
ENSG00000247134,ENST00000520819,
ENSG00000247134,ENST00000500843,
ENSG00000247134,ENST00000685531,
ENSG00000247134,ENST00000670899,
ENSG00000247134,ENST00000664284,
ENSG00000247134,ENST00000666659,
ENSG00000247134,ENST00000666221,
ENSG00000247134,ENST00000659524,
ENSG00000247134,ENST00000655535,
ENSG00000247134,ENST00000657565,
ENSG00000247134,ENST00000671310,
ENSG00000247134,ENST00000666042,
ENSG00000247134,ENST00000658837,
ENSG00000247134,ENST00000665465,
ENSG00000287220,ENST00000668227,
ENSG00000265408,ENST00000566869,
ENSG00000230063,ENST00000446847,
ENSG00000251136,ENST00000519655,RIPK2-DT
ENSG00000251136,ENST00000524166,RIPK2-DT
ENSG00000251136,ENST00000520306,RIPK2-DT
ENSG00000251136,ENST00000519854,RIPK2-DT
ENSG00000251136,ENST00000524190,RIPK2-DT
ENSG00000251136,ENST00000621883,RIPK2-DT
ENSG00000251136,ENST00000504145,RIPK2-DT
ENSG00000251136,ENST00000653574,RIPK2-DT
ENSG00000251136,ENST00000523995,RIPK2-DT
ENSG00000251136,ENST00000688669,RIPK2-DT
ENSG00000251136,ENST00000655144,RIPK2-DT
ENSG00000251136,ENST00000661105,RIPK2-DT
ENSG00000251136,ENST00000658265,RIPK2-DT
ENSG00000251136,ENST00000656898,RIPK2-DT
ENSG00000251136,ENST00000658477,RIPK2-DT
ENSG00000251136,ENST00000521996,RIPK2-DT
ENSG00000251136,ENST00000669938,RIPK2-DT
ENSG00000251136,ENST00000691446,RIPK2-DT
ENSG00000251136,ENST00000692782,RIPK2-DT
ENSG00000251136,ENST00000689241,RIPK2-DT
ENSG00000251136,ENST00000689619,RIPK2-DT
ENSG00000251136,ENST00000685562,RIPK2-DT
ENSG00000251136,ENST00000691182,RIPK2-DT
ENSG00000251136,ENST00000686537,RIPK2-DT
ENSG00000251136,ENST00000685787,RIPK2-DT
ENSG00000251136,ENST00000691310,RIPK2-DT
ENSG00000251136,ENST00000690150,RIPK2-DT
ENSG00000251136,ENST00000685271,RIPK2-DT
ENSG00000251136,ENST00000691267,RIPK2-DT
ENSG00000251136,ENST00000688654,RIPK2-DT
ENSG00000251136,ENST00000687824,RIPK2-DT
ENSG00000251136,ENST00000523859,RIPK2-DT
ENSG00000251136,ENST00000686147,RIPK2-DT
ENSG00000251136,ENST00000693018,RIPK2-DT
ENSG00000251136,ENST00000691708,RIPK2-DT
ENSG00000251136,ENST00000691897,RIPK2-DT
ENSG00000251136,ENST00000685145,RIPK2-DT
ENSG00000251136,ENST00000687204,RIPK2-DT
ENSG00000251136,ENST00000686009,RIPK2-DT
ENSG00000251136,ENST00000690564,RIPK2-DT
ENSG00000251136,ENST00000691595,RIPK2-DT
ENSG00000251136,ENST00000685988,RIPK2-DT
ENSG00000251136,ENST00000693178,RIPK2-DT
ENSG00000251136,ENST00000692692,RIPK2-DT
ENSG00000251136,ENST00000691313,RIPK2-DT
ENSG00000251136,ENST00000688855,RIPK2-DT
ENSG00000251136,ENST00000685448,RIPK2-DT
ENSG00000251136,ENST00000685619,RIPK2-DT
ENSG00000251136,ENST00000686833,RIPK2-DT
ENSG00000251136,ENST00000690006,RIPK2-DT
ENSG00000228044,ENST00000417805,
ENSG00000228044,ENST00000453568,
ENSG00000228044,ENST00000664534,
ENSG00000228044,ENST00000665192,
ENSG00000288662,ENST00000678483,
ENSG00000288667,ENST00000679337,
ENSG00000224407,ENST00000414640,
ENSG00000237457,ENST00000436905,LINC01351
ENSG00000237457,ENST00000424735,LINC01351
ENSG00000254339,ENST00000521523,
ENSG00000254339,ENST00000523682,
ENSG00000254339,ENST00000507929,
ENSG00000254339,ENST00000520543,
ENSG00000254339,ENST00000519248,
ENSG00000254339,ENST00000688090,
ENSG00000254339,ENST00000692282,
ENSG00000254339,ENST00000688540,
ENSG00000254339,ENST00000688569,
ENSG00000254092,ENST00000518967,
ENSG00000254092,ENST00000657734,
ENSG00000254092,ENST00000655445,
ENSG00000254092,ENST00000659453,
ENSG00000254092,ENST00000667250,
ENSG00000254092,ENST00000662185,
ENSG00000254092,ENST00000662848,
ENSG00000254092,ENST00000657283,
ENSG00000254092,ENST00000656144,
ENSG00000254092,ENST00000692323,
ENSG00000254139,ENST00000518934,
ENSG00000254277,ENST00000519840,
ENSG00000254277,ENST00000521131,
ENSG00000254277,ENST00000691315,
ENSG00000254277,ENST00000693596,
ENSG00000253948,ENST00000664437,VPS13B-DT
ENSG00000253948,ENST00000661471,VPS13B-DT
ENSG00000253948,ENST00000653552,VPS13B-DT
ENSG00000253948,ENST00000663007,VPS13B-DT
ENSG00000253948,ENST00000664472,VPS13B-DT
ENSG00000253948,ENST00000521696,VPS13B-DT
ENSG00000253948,ENST00000686056,VPS13B-DT
ENSG00000253948,ENST00000689048,VPS13B-DT
ENSG00000253394,ENST00000523283,LINC00534
ENSG00000253394,ENST00000517400,LINC00534
ENSG00000253394,ENST00000524361,LINC00534
ENSG00000253394,ENST00000523406,LINC00534
ENSG00000253394,ENST00000663098,LINC00534
ENSG00000253394,ENST00000670903,LINC00534
ENSG00000253394,ENST00000661519,LINC00534
ENSG00000253394,ENST00000654785,LINC00534
ENSG00000253394,ENST00000667296,LINC00534
ENSG00000253394,ENST00000668720,LINC00534
ENSG00000253394,ENST00000653734,LINC00534
ENSG00000253394,ENST00000668745,LINC00534
ENSG00000253394,ENST00000659030,LINC00534
ENSG00000253394,ENST00000655123,LINC00534
ENSG00000253394,ENST00000671657,LINC00534
ENSG00000253394,ENST00000665280,LINC00534
ENSG00000253394,ENST00000655219,LINC00534
ENSG00000253394,ENST00000666641,LINC00534
ENSG00000253394,ENST00000667565,LINC00534
ENSG00000253394,ENST00000663329,LINC00534
ENSG00000253394,ENST00000658299,LINC00534
ENSG00000253394,ENST00000662692,LINC00534
ENSG00000253394,ENST00000662145,LINC00534
ENSG00000253394,ENST00000655523,LINC00534
ENSG00000253394,ENST00000654946,LINC00534
ENSG00000253394,ENST00000658342,LINC00534
ENSG00000253394,ENST00000663619,LINC00534
ENSG00000262831,ENST00000576784,
ENSG00000262413,ENST00000576021,
ENSG00000262413,ENST00000576554,
ENSG00000253438,ENST00000524320,PCAT1
ENSG00000253438,ENST00000645490,PCAT1
ENSG00000253438,ENST00000519880,PCAT1
ENSG00000253438,ENST00000517773,PCAT1
ENSG00000253438,ENST00000645463,PCAT1
ENSG00000253438,ENST00000520512,PCAT1
ENSG00000253438,ENST00000517915,PCAT1
ENSG00000253438,ENST00000647190,PCAT1
ENSG00000253438,ENST00000645198,PCAT1
ENSG00000253438,ENST00000643101,PCAT1
ENSG00000253438,ENST00000643428,PCAT1
ENSG00000253438,ENST00000519319,PCAT1
ENSG00000253438,ENST00000644323,PCAT1
ENSG00000253438,ENST00000644627,PCAT1
ENSG00000253438,ENST00000643118,PCAT1
ENSG00000253438,ENST00000646670,PCAT1
ENSG00000253438,ENST00000643079,PCAT1
ENSG00000253438,ENST00000644570,PCAT1
ENSG00000253438,ENST00000643594,PCAT1
ENSG00000253438,ENST00000643742,PCAT1
ENSG00000253438,ENST00000644733,PCAT1
ENSG00000253438,ENST00000644994,PCAT1
ENSG00000253438,ENST00000645130,PCAT1
ENSG00000253438,ENST00000561978,PCAT1
ENSG00000253438,ENST00000644021,PCAT1
ENSG00000253438,ENST00000642795,PCAT1
ENSG00000253438,ENST00000644588,PCAT1
ENSG00000253438,ENST00000644842,PCAT1
ENSG00000253438,ENST00000645215,PCAT1
ENSG00000253438,ENST00000521586,PCAT1
ENSG00000253438,ENST00000644594,PCAT1
ENSG00000253438,ENST00000646972,PCAT1
ENSG00000253438,ENST00000689472,PCAT1
ENSG00000253438,ENST00000690964,PCAT1
ENSG00000251448,ENST00000514281,
ENSG00000251448,ENST00000670909,
ENSG00000287440,ENST00000652931,
